site1,site2,distance
26,5,0.68533333333333335
26,6,0.6746666666666666
26,7,0.37866666666666665
26,8,0.6186666666666667
26,9,0.416
26,10,0.48
26,11,0.4746666666666667
26,12,0.3893333333333333
26,13,0.5093333333333333
26,14,0.68
26,15,0.616
26,16,0.6026666666666667
26,17,0.49866666666666665
26,18,0.456
26,19,0.344
26,20,0.472
26,21,0.45866666666666667
26,22,0.432
26,23,0.6506666666666666
26,24,0.3973333333333333
26,25,0.39466666666666667
26,26,0
26,27,0.7493333333333333
26,28,0.6746666666666666
26,29,0.49333333333333335
26,30,0.36
26,31,0.776
26,32,0.624
26,33,0.4613333333333333
26,34,0.312
26,35,0.49866666666666665
26,36,0.5333333333333333
26,37,0.45866666666666667
26,38,0.416
26,39,0.4666666666666667
26,40,0.664
26,41,0.5093333333333333
26,42,0.432
26,43,0.52
26,44,0.6213333333333333
26,45,0.5653333333333334
26,46,0.2824631860776439
26,47,0.3973333333333333
26,48,0.7013333333333334
26,49,0.6346666666666667
27,1,0.8533333333333334
27,2,0.44
27,3,0.8373333333333334
27,4,0.816
27,5,0.9573333333333334
27,6,0.912
27,7,0.7173333333333334
27,8,0.92
27,9,0.696
27,10,0.448
27,11,0.8453333333333334
27,12,0.8
27,13,0.84
27,14,0.96
27,15,0.8
27,16,0.856
27,17,0.6693333333333333
27,18,0.872
27,19,0.7786666666666666
27,20,0.8266666666666667
27,21,0.6
27,22,0.832
27,23,0.9093333333333333
27,24,0.6053333333333333
27,25,0.6586666666666666
27,26,0.7493333333333333
27,27,0
27,28,0.576
27,29,0.7653333333333333
27,30,0.864
27,31,0.9466666666666667
27,32,0.2826666666666667
27,33,0.7306666666666667
27,34,0.7253333333333334
27,35,0.672
27,36,0.45066666666666666
27,37,0.776
27,38,0.6213333333333333
27,39,0.792
27,40,0.5893333333333334
27,41,0.632
27,42,0.7493333333333333
27,43,0.8213333333333334
27,44,0.3973333333333333
27,45,0.6746666666666666
27,46,0.6840696117804551
27,47,0.6426666666666667
27,48,0.16
27,49,0.7173333333333334
28,1,0.7813333333333333
28,2,0.49866666666666665
28,3,0.39466666666666667
28,4,0.7173333333333334
28,5,0.952
28,6,0.5066666666666667
28,7,0.6826666666666666
28,8,0.8853333333333333
28,9,0.536
28,10,0.49333333333333335
28,11,0.808
28,12,0.72
28,13,0.7946666666666666
28,14,0.928
28,15,0.7386666666666667
28,16,0.7226666666666667
28,17,0.5013333333333333
28,18,0.7653333333333333
28,19,0.7573333333333333
28,20,0.792
28,21,0.5173333333333333
28,22,0.8026666666666666
28,23,0.5173333333333333
28,24,0.6266666666666667
28,25,0.648
28,26,0.6746666666666666
28,27,0.576
28,28,0
28,29,0.37066666666666664
28,30,0.7653333333333333
28,31,0.9386666666666666
28,32,0.5626666666666666
28,33,0.704
28,34,0.552
28,35,0.36533333333333334
28,36,0.584
28,37,0.6613333333333333
28,38,0.424
28,39,0.37066666666666664
28,40,0.24
28,41,0.5706666666666667
28,42,0.704
28,43,0.7733333333333333
28,44,0.3546666666666667
28,45,0.24533333333333332
28,46,0.5796519410977242
28,47,0.5146666666666667
28,48,0.6186666666666667
28,49,0.24
29,1,0.688
29,2,0.624
29,3,0.5146666666666667
29,4,0.48
29,5,0.7226666666666667
29,6,0.5626666666666666
29,7,0.5333333333333333
29,8,0.6826666666666666
29,9,0.408
29,10,0.592
29,11,0.7253333333333334
29,12,0.536
29,13,0.632
29,14,0.6826666666666666
29,15,0.7146666666666667
29,16,0.7173333333333334
29,17,0.44533333333333336
29,18,0.504
29,19,0.608
29,20,0.7813333333333333
29,21,0.528
29,22,0.624
29,23,0.448
29,24,0.648
29,25,0.6346666666666667
29,26,0.49333333333333335
29,27,0.7653333333333333
29,28,0.37066666666666664
29,29,0
29,30,0.592
29,31,0.712
29,32,0.6266666666666667
29,33,0.536
29,34,0.5626666666666666
29,35,0.37333333333333335
29,36,0.6826666666666666
29,37,0.5146666666666667
29,38,0.4746666666666667
29,39,0.344
29,40,0.392
29,41,0.576
29,42,0.472
29,43,0.5386666666666666
29,44,0.4533333333333333
29,45,0.18666666666666668
29,46,0.5341365461847389
29,47,0.5226666666666666
29,48,0.8053333333333333
29,49,0.38133333333333336
30,1,0.47733333333333333
30,2,0.6933333333333334
30,3,0.784
30,4,0.4746666666666667
30,5,0.4666666666666667
30,6,0.6613333333333333
30,7,0.552
30,8,0.5146666666666667
30,9,0.5653333333333334
30,10,0.6906666666666667
30,11,0.608
30,12,0.37333333333333335
30,13,0.424
30,14,0.48533333333333334
30,15,0.7706666666666667
30,16,0.6586666666666666
30,17,0.6266666666666667
30,18,0.43466666666666665
30,19,0.4613333333333333
30,20,0.5546666666666666
30,21,0.4613333333333333
30,22,0.528
30,23,0.648
30,24,0.5413333333333333
30,25,0.5493333333333333
30,26,0.36
30,27,0.864
30,28,0.7653333333333333
30,29,0.592
30,30,0
30,31,0.5573333333333333
30,32,0.72
30,33,0.5786666666666667
30,34,0.464
30,35,0.6053333333333333
30,36,0.6186666666666667
30,37,0.3333333333333333
30,38,0.512
30,39,0.512
30,40,0.784
30,41,0.6346666666666667
30,42,0.5226666666666666
30,43,0.632
30,44,0.7333333333333333
30,45,0.6906666666666667
30,46,0.4323962516733601
30,47,0.504
30,48,0.7786666666666666
30,49,0.68
31,1,0.8773333333333333
31,2,0.944
31,3,0.9653333333333334
31,4,0.552
31,5,0.144
31,6,0.912
31,7,0.7413333333333333
31,8,0.5946666666666667
31,9,0.7653333333333333
31,10,0.8906666666666667
31,11,0.8773333333333333
31,12,0.704
31,13,0.4613333333333333
31,14,0.264
31,15,0.96
31,16,0.9253333333333333
31,17,0.776
31,18,0.5946666666666667
31,19,0.8133333333333334
31,20,0.8826666666666667
31,21,0.688
31,22,0.7386666666666667
31,23,0.8693333333333333
31,24,0.808
31,25,0.8053333333333333
31,26,0.776
31,27,0.9466666666666667
31,28,0.9386666666666666
31,29,0.712
31,30,0.5573333333333333
31,31,0
31,32,0.816
31,33,0.6693333333333333
31,34,0.8826666666666667
31,35,0.8826666666666667
31,36,0.864
31,37,0.5066666666666667
31,38,0.848
31,39,0.88
31,40,0.9013333333333333
31,41,0.8106666666666666
31,42,0.6346666666666667
31,43,0.6693333333333333
31,44,0.936
31,45,0.808
31,46,0.7670682730923695
31,47,0.7813333333333333
31,48,0.9173333333333333
31,49,0.8613333333333333
32,1,0.776
32,2,0.4693333333333333
32,3,0.8453333333333334
32,4,0.696
32,5,0.808
32,6,0.8533333333333334
32,7,0.576
32,8,0.7653333333333333
32,9,0.5706666666666667
32,10,0.4
32,11,0.7653333333333333
32,12,0.6746666666666666
32,13,0.712
32,14,0.816
32,15,0.848
32,16,0.8533333333333334
32,17,0.5306666666666666
32,18,0.7333333333333333
32,19,0.6693333333333333
32,20,0.8346666666666667
32,21,0.48533333333333334
32,22,0.712
32,23,0.8346666666666667
32,24,0.4746666666666667
32,25,0.5306666666666666
32,26,0.624
32,27,0.2826666666666667
32,28,0.5626666666666666
32,29,0.6266666666666667
32,30,0.72
32,31,0.816
32,32,0
32,33,0.6133333333333333
32,34,0.6746666666666666
32,35,0.656
32,36,0.4053333333333333
32,37,0.6373333333333333
32,38,0.544
32,39,0.7573333333333333
32,40,0.5706666666666667
32,41,0.5066666666666667
32,42,0.592
32,43,0.6906666666666667
32,44,0.41333333333333333
32,45,0.592
32,46,0.5689424364123159
32,47,0.5066666666666667
32,48,0.304
32,49,0.648
33,1,0.6293333333333333
33,2,0.7066666666666667
33,3,0.84
33,4,0.33066666666666666
33,5,0.68
33,6,0.872
33,7,0.33866666666666667
33,8,0.6533333333333333
33,9,0.5093333333333333
33,10,0.44533333333333336
33,11,0.448
33,12,0.5893333333333334
33,13,0.624
33,14,0.7306666666666667
33,15,0.4
33,16,0.6266666666666667
33,17,0.5546666666666666
33,18,0.37333333333333335
33,19,0.536
33,20,0.624
33,21,0.488
33,22,0.504
33,23,0.8453333333333334
33,24,0.5386666666666666
33,25,0.5226666666666666
33,26,0.4613333333333333
33,27,0.7306666666666667
33,28,0.704
33,29,0.536
33,30,0.5786666666666667
33,31,0.6693333333333333
33,32,0.6133333333333333
33,33,0
33,34,0.5493333333333333
33,35,0.7013333333333334
33,36,0.6053333333333333
33,37,0.5546666666666666
33,38,0.5706666666666667
33,39,0.728
33,40,0.68
33,41,0.5333333333333333
33,42,0.288
33,43,0.456
33,44,0.64
33,45,0.6106666666666667
33,46,0.46987951807228917
33,47,0.5866666666666667
33,48,0.776
33,49,0.728
34,1,0.5093333333333333
34,2,0.576
34,3,0.6373333333333333
34,4,0.6026666666666667
34,5,0.784
34,6,0.584
34,7,0.424
34,8,0.76
34,9,0.48
34,10,0.45866666666666667
34,11,0.4053333333333333
34,12,0.4106666666666667
34,13,0.5866666666666667
34,14,0.784
34,15,0.6133333333333333
34,16,0.632
34,17,0.528
34,18,0.5093333333333333
34,19,0.328
34,20,0.38666666666666666
34,21,0.45066666666666666
34,22,0.37333333333333335
34,23,0.5093333333333333
34,24,0.44533333333333336
34,25,0.43733333333333335
34,26,0.312
34,27,0.7253333333333334
34,28,0.552
34,29,0.5626666666666666
34,30,0.464
34,31,0.8826666666666667
34,32,0.6746666666666666
34,33,0.5493333333333333
34,34,0
34,35,0.34933333333333333
34,36,0.5386666666666666
34,37,0.49333333333333335
34,38,0.2986666666666667
34,39,0.352
34,40,0.56
34,41,0.5493333333333333
34,42,0.5226666666666666
34,43,0.6
34,44,0.48533333333333334
34,45,0.5386666666666666
34,46,0.21552878179384202
34,47,0.4533333333333333
34,48,0.632
34,49,0.528
35,1,0.6346666666666667
35,2,0.544
35,3,0.5306666666666666
35,4,0.704
35,5,0.8
35,6,0.5013333333333333
35,7,0.576
35,8,0.768
35,9,0.41333333333333333
35,10,0.5893333333333334
35,11,0.688
35,12,0.5386666666666666
35,13,0.6506666666666666
35,14,0.7893333333333333
35,15,0.76
35,16,0.7733333333333333
35,17,0.5386666666666666
35,18,0.632
35,19,0.5733333333333334
35,20,0.664
35,21,0.42933333333333334
35,22,0.6186666666666667
35,23,0.4266666666666667
35,24,0.496
35,25,0.536
35,26,0.49866666666666665
35,27,0.672
35,28,0.36533333333333334
35,29,0.37333333333333335
35,30,0.6053333333333333
35,31,0.8826666666666667
35,32,0.656
35,33,0.7013333333333334
35,34,0.34933333333333333
35,35,0
35,36,0.5013333333333333
35,37,0.496
35,38,0.3333333333333333
35,39,0.248
35,40,0.3973333333333333
35,41,0.592
35,42,0.704
35,43,0.7493333333333333
35,44,0.34933333333333333
35,45,0.35733333333333334
35,46,0.39759036144578314
35,47,0.42133333333333334
35,48,0.5866666666666667
35,49,0.36533333333333334
36,1,0.5386666666666666
36,2,0.43733333333333335
36,3,0.8613333333333333
36,4,0.6666666666666666
36,5,0.7893333333333333
36,6,0.7333333333333333
36,7,0.49333333333333335
36,8,0.6906666666666667
36,9,0.592
36,10,0.5253333333333333
36,11,0.6293333333333333
36,12,0.6026666666666667
36,13,0.696
36,14,0.7946666666666666
36,15,0.7066666666666667
36,16,0.7333333333333333
36,17,0.6666666666666666
36,18,0.6426666666666667
36,19,0.5733333333333334
36,20,0.64
36,21,0.376
36,22,0.648
36,23,0.736
36,24,0.488
36,25,0.5013333333333333
36,26,0.5333333333333333
36,27,0.45066666666666666
36,28,0.584
36,29,0.6826666666666666
36,30,0.6186666666666667
36,31,0.864
36,32,0.4053333333333333
36,33,0.6053333333333333
36,34,0.5386666666666666
36,35,0.5013333333333333
36,36,0
36,37,0.672
36,38,0.5573333333333333
36,39,0.5733333333333334
36,40,0.56
36,41,0.5706666666666667
36,42,0.6666666666666666
36,43,0.7413333333333333
36,44,0.4186666666666667
36,45,0.6906666666666667
36,46,0.46720214190093706
36,47,0.3626666666666667
36,48,0.3973333333333333
36,49,0.6453333333333333
37,1,0.68533333333333335
37,2,0.696
37,3,0.7306666666666667
37,4,0.504
37,5,0.45866666666666667
37,6,0.6826666666666666
37,7,0.536
37,8,0.552
37,9,0.5013333333333333
37,10,0.6773333333333333
37,11,0.6026666666666667
37,12,0.3546666666666667
37,13,0.336
37,14,0.44
37,15,0.8133333333333334
37,16,0.744
37,17,0.5013333333333333
37,18,0.5013333333333333
37,19,0.52
37,20,0.7333333333333333
37,21,0.488
37,22,0.5786666666666667
37,23,0.64
37,24,0.56
37,25,0.584
37,26,0.45866666666666667
37,27,0.776
37,28,0.6613333333333333
37,29,0.5146666666666667
37,30,0.3333333333333333
37,31,0.5066666666666667
37,32,0.6373333333333333
37,33,0.5546666666666666
37,34,0.49333333333333335
37,35,0.496
37,36,0.672
37,37,0
37,38,0.4826666666666667
37,39,0.5466666666666666
37,40,0.6426666666666667
37,41,0.56
37,42,0.48533333333333334
37,43,0.6026666666666667
37,44,0.6453333333333333
37,45,0.5653333333333334
37,46,0.46184738955823296
37,47,0.48
37,48,0.72
37,49,0.6293333333333333
38,1,0.5626666666666666
38,2,0.4266666666666667
38,3,0.5653333333333334
38,4,0.5733333333333334
38,5,0.832
38,6,0.6426666666666667
38,7,0.5493333333333333
38,8,0.8293333333333334
38,9,0.5173333333333333
38,10,0.39466666666666667
38,11,0.608
38,12,0.5493333333333333
38,13,0.6666666666666666
38,14,0.8186666666666667
38,15,0.712
38,16,0.6666666666666666
38,17,0.49866666666666665
38,18,0.6533333333333333
38,19,0.512
38,20,0.6426666666666667
38,21,0.44533333333333336
38,22,0.5786666666666667
38,23,0.5973333333333334
38,24,0.43466666666666665
38,25,0.49066666666666664
38,26,0.416
38,27,0.6213333333333333
38,28,0.424
38,29,0.4746666666666667
38,30,0.512
38,31,0.848
38,32,0.544
38,33,0.5706666666666667
38,34,0.2986666666666667
38,35,0.3333333333333333
38,36,0.5573333333333333
38,37,0.4826666666666667
38,38,0
38,39,0.392
38,40,0.44
38,41,0.42933333333333334
38,42,0.568
38,43,0.6293333333333333
38,44,0.34933333333333333
38,45,0.45066666666666666
38,46,0.3360107095046854
38,47,0.45066666666666666
38,48,0.6106666666666667
38,49,0.37866666666666665
39,1,0.5386666666666666
39,2,0.5946666666666667
39,3,0.37866666666666665
39,4,0.696
39,5,0.7813333333333333
39,6,0.35733333333333334
39,7,0.6
39,8,0.7493333333333333
39,9,0.47733333333333333
39,10,0.648
39,11,0.6586666666666666
39,12,0.4666666666666667
39,13,0.6293333333333333
39,14,0.7866666666666666
39,15,0.7733333333333333
39,16,0.7066666666666667
39,17,0.5573333333333333
39,18,0.6266666666666667
39,19,0.5226666666666666
39,20,0.6613333333333333
39,21,0.496
39,22,0.5786666666666667
39,23,0.2693333333333333
39,24,0.5733333333333334
39,25,0.5866666666666667
39,26,0.4666666666666667
39,27,0.792
39,28,0.37066666666666664
39,29,0.344
39,30,0.512
39,31,0.88
39,32,0.7573333333333333
39,33,0.728
39,34,0.352
39,35,0.248
39,36,0.5733333333333334
39,37,0.5466666666666666
39,38,0.392
39,39,0
39,40,0.4053333333333333
39,41,0.688
39,42,0.72
39,43,0.736
39,44,0.47733333333333333
39,45,0.32266666666666666
39,46,0.4190093708165997
39,47,0.48533333333333334
39,48,0.7013333333333334
39,49,0.31733333333333336
40,1,0.776
40,2,0.5066666666666667
40,3,0.4693333333333333
40,4,0.6293333333333333
40,5,0.9253333333333333
40,6,0.5386666666666666
40,7,0.6906666666666667
40,8,0.7306666666666667
40,9,0.5546666666666666
40,10,0.496
40,11,0.792
40,12,0.7226666666666667
40,13,0.8133333333333334
40,14,0.896
40,15,0.752
40,16,0.7546666666666667
40,17,0.43733333333333335
40,18,0.7013333333333334
40,19,0.7386666666666667
40,20,0.8026666666666666
40,21,0.5493333333333333
40,22,0.752
40,23,0.5413333333333333
40,24,0.6666666666666666
40,25,0.6986666666666667
40,26,0.664
40,27,0.5893333333333334
40,28,0.24
40,29,0.392
40,30,0.784
40,31,0.9013333333333333
40,32,0.5706666666666667
40,33,0.68
40,34,0.56
40,35,0.3973333333333333
40,36,0.56
40,37,0.6426666666666667
40,38,0.44
40,39,0.4053333333333333
40,40,0
40,41,0.408
40,42,0.704
40,43,0.6346666666666667
40,44,0.336
40,45,0.3333333333333333
40,46,0.5850066934404283
40,47,0.5013333333333333
40,48,0.624
40,49,0.32266666666666666
41,1,0.6613333333333333
41,2,0.5706666666666667
41,3,0.8026666666666666
41,4,0.5093333333333333
41,5,0.8346666666666667
41,6,0.8266666666666667
41,7,0.5306666666666666
41,8,0.608
41,9,0.48
41,10,0.44266666666666665
41,11,0.6426666666666667
41,12,0.6
41,13,0.7253333333333334
41,14,0.7946666666666666
41,15,0.7226666666666667
41,16,0.6746666666666666
41,17,0.4266666666666667
41,18,0.5813333333333334
41,19,0.5413333333333333
41,20,0.7226666666666667
41,21,0.49866666666666665
41,22,0.6
41,23,0.8026666666666666
41,24,0.5013333333333333
41,25,0.5333333333333333
41,26,0.5093333333333333
41,27,0.632
41,28,0.5706666666666667
41,29,0.576
41,30,0.6346666666666667
41,31,0.8106666666666666
41,32,0.5066666666666667
41,33,0.5333333333333333
41,34,0.5493333333333333
41,35,0.592
41,36,0.5706666666666667
41,37,0.56
41,38,0.42933333333333334
41,39,0.688
41,40,0.408
41,41,0
41,42,0.49333333333333335
41,43,0.336
41,44,0.504
41,45,0.5813333333333334
41,46,0.464524765729585
41,47,0.5013333333333333
41,48,0.6586666666666666
41,49,0.616
42,1,0.624
42,2,0.72
42,3,0.8533333333333334
42,4,0.36533333333333334
42,5,0.6346666666666667
42,6,0.8426666666666667
42,7,0.32
42,8,0.5706666666666667
42,9,0.448
42,10,0.4746666666666667
42,11,0.456
42,12,0.49866666666666665
42,13,0.5866666666666667
42,14,0.5386666666666666
42,15,0.5653333333333334
42,16,0.6106666666666667
42,17,0.5093333333333333
42,18,0.312
42,19,0.4693333333333333
42,20,0.5653333333333334
42,21,0.5573333333333333
42,22,0.43466666666666665
42,23,0.8026666666666666
42,24,0.5173333333333333
42,25,0.49333333333333335
42,26,0.432
42,27,0.7493333333333333
42,28,0.704
42,29,0.472
42,30,0.5226666666666666
42,31,0.6346666666666667
42,32,0.592
42,33,0.288
42,34,0.5226666666666666
42,35,0.704
42,36,0.6666666666666666
42,37,0.48533333333333334
42,38,0.568
42,39,0.72
42,40,0.704
42,41,0.49333333333333335
42,42,0
42,43,0.2906666666666667
42,44,0.6586666666666666
42,45,0.552
42,46,0.47523427041499333
42,47,0.6053333333333333
42,48,0.76
42,49,0.7333333333333333
43,1,0.704
43,2,0.7706666666666667
43,3,0.8693333333333333
43,4,0.408
43,5,0.696
43,6,0.872
43,7,0.448
43,8,0.5226666666666666
43,9,0.544
43,10,0.5653333333333334
43,11,0.632
43,12,0.5973333333333334
43,13,0.656
43,14,0.5813333333333334
43,15,0.6906666666666667
43,16,0.6906666666666667
43,17,0.504
43,18,0.432
43,19,0.5546666666666666
43,20,0.6613333333333333
43,21,0.6266666666666667
43,22,0.49866666666666665
43,23,0.84
43,24,0.5946666666666667
43,25,0.5706666666666667
43,26,0.52
43,27,0.8213333333333334
43,28,0.7733333333333333
43,29,0.5386666666666666
43,30,0.632
43,31,0.6693333333333333
43,32,0.6906666666666667
43,33,0.456
43,34,0.6
43,35,0.7493333333333333
43,36,0.7413333333333333
43,37,0.6026666666666667
43,38,0.6293333333333333
43,39,0.736
43,40,0.6346666666666667
43,41,0.336
43,42,0.2906666666666667
43,43,0
43,44,0.7253333333333334
43,45,0.632
43,46,0.5046854082998661
43,47,0.672
43,48,0.84
43,49,0.744
44,1,0.7386666666666667
44,2,0.33866666666666667
44,3,0.5946666666666667
44,4,0.6746666666666666
44,5,0.9466666666666667
44,6,0.6906666666666667
44,7,0.6293333333333333
44,8,0.904
44,9,0.48
44,10,0.42933333333333334
44,11,0.7546666666666667
44,12,0.7066666666666667
44,13,0.8186666666666667
44,14,0.9386666666666666
44,15,0.7066666666666667
44,16,0.712
44,17,0.5733333333333334
44,18,0.7093333333333334
44,19,0.6693333333333333
44,20,0.768
44,21,0.5066666666666667
44,22,0.7253333333333334
44,23,0.6213333333333333
44,24,0.5626666666666666
44,25,0.5893333333333334
44,26,0.6213333333333333
44,27,0.3973333333333333
44,28,0.3546666666666667
44,29,0.4533333333333333
44,30,0.7333333333333333
44,31,0.936
44,32,0.41333333333333333
44,33,0.64
44,34,0.48533333333333334
44,35,0.34933333333333333
44,36,0.4186666666666667
44,37,0.6453333333333333
44,38,0.34933333333333333
44,39,0.47733333333333333
44,40,0.336
44,41,0.504
44,42,0.6586666666666666
44,43,0.7253333333333334
44,44,0
44,45,0.384
44,46,0.5207496653279786
44,47,0.536
44,48,0.43733333333333335
44,49,0.4746666666666667
45,1,0.7093333333333334
45,2,0.5866666666666667
45,3,0.45066666666666666
45,4,0.5893333333333334
45,5,0.824
45,6,0.5333333333333333
45,7,0.5973333333333334
45,8,0.7786666666666666
45,9,0.35733333333333334
45,10,0.52
45,11,0.7493333333333333
45,12,0.624
45,13,0.7013333333333334
45,14,0.7813333333333333
45,15,0.7386666666666667
45,16,0.7386666666666667
45,17,0.41333333333333333
45,18,0.632
45,19,0.648
45,20,0.8053333333333333
45,21,0.5786666666666667
45,22,0.696
45,23,0.432
45,24,0.6186666666666667
45,25,0.616
45,26,0.5653333333333334
45,27,0.6746666666666666
45,28,0.24533333333333332
45,29,0.18666666666666668
45,30,0.6906666666666667
45,31,0.808
45,32,0.592
45,33,0.6106666666666667
45,34,0.5386666666666666
45,35,0.35733333333333334
45,36,0.6906666666666667
45,37,0.5653333333333334
45,38,0.45066666666666666
45,39,0.32266666666666666
45,40,0.3333333333333333
45,41,0.5813333333333334
45,42,0.552
45,43,0.632
45,44,0.384
45,45,0
45,46,0.5796519410977242
45,47,0.5493333333333333
45,48,0.7146666666666667
45,49,0.32
46,1,0.499330655957162
46,2,0.5394912985274432
46,3,0.7242302543507363
46,4,0.49129852744310576
46,5,0.6706827309236948
46,6,0.6331994645247657
46,7,0.3119143239625167
46,8,0.6278447121820616
46,9,0.42971887550200805
46,10,0.42704149933065594
46,11,0.4966532797858099
46,12,0.3413654618473896
46,13,0.4886211512717537
46,14,0.6760374832663989
46,15,0.6813922356091031
46,16,0.7054886211512718
46,17,0.5100401606425703
46,18,0.4323962516733601
46,19,0.29049531459170014
46,20,0.4779116465863454
46,21,0.3038821954484605
46,22,0.3413654618473896
46,23,0.5341365461847389
46,24,0.29852744310575635
46,25,0.3119143239625167
46,26,0.2824631860776439
46,27,0.6840696117804551
46,28,0.5796519410977242
46,29,0.5341365461847389
46,30,0.4323962516733601
46,31,0.7670682730923695
46,32,0.5689424364123159
46,33,0.46987951807228917
46,34,0.21552878179384202
46,35,0.39759036144578314
46,36,0.46720214190093706
46,37,0.46184738955823296
46,38,0.3360107095046854
46,39,0.4190093708165997
46,40,0.5850066934404283
46,41,0.464524765729585
46,42,0.47523427041499333
46,43,0.5046854082998661
46,44,0.5207496653279786
46,45,0.5796519410977242
46,46,0
46,47,0.32262382864792505
46,48,0.571619812583668
46,49,0.5234270414993306
47,1,0.49333333333333335
47,2,0.5573333333333333
47,3,0.7546666666666667
47,4,0.5893333333333334
47,5,0.7013333333333334
47,6,0.5866666666666667
47,7,0.416
47,8,0.5653333333333334
47,9,0.4533333333333333
47,10,0.5333333333333333
47,11,0.672
47,12,0.42133333333333334
47,13,0.488
47,14,0.696
47,15,0.7813333333333333
47,16,0.8266666666666667
47,17,0.49066666666666664
47,18,0.5786666666666667
47,19,0.49066666666666664
47,20,0.672
47,21,0.31466666666666665
47,22,0.5733333333333334
47,23,0.5653333333333334
47,24,0.41333333333333333
47,25,0.4186666666666667
47,26,0.3973333333333333
47,27,0.6426666666666667
47,28,0.5146666666666667
47,29,0.5226666666666666
47,30,0.504
47,31,0.7813333333333333
47,32,0.5066666666666667
47,33,0.5866666666666667
47,34,0.4533333333333333
47,35,0.42133333333333334
47,36,0.3626666666666667
47,37,0.48
47,38,0.45066666666666666
47,39,0.48533333333333334
47,40,0.5013333333333333
47,41,0.5013333333333333
47,42,0.6053333333333333
47,43,0.672
47,44,0.536
47,45,0.5493333333333333
47,46,0.32262382864792505
47,47,0
47,48,0.5786666666666667
47,49,0.5226666666666666
48,1,0.7973333333333333
48,2,0.48533333333333334
48,3,0.8266666666666667
48,4,0.856
48,5,0.8373333333333334
48,6,0.7893333333333333
48,7,0.6586666666666666
48,8,0.824
48,9,0.6293333333333333
48,10,0.512
48,11,0.7866666666666666
48,12,0.7413333333333333
48,13,0.744
48,14,0.84
48,15,0.888
48,16,0.9306666666666666
48,17,0.6693333333333333
48,18,0.8053333333333333
48,19,0.7066666666666667
48,20,0.784
48,21,0.49866666666666665
48,22,0.752
48,23,0.7813333333333333
48,24,0.5146666666666667
48,25,0.5893333333333334
48,26,0.7013333333333334
48,27,0.16
48,28,0.6186666666666667
48,29,0.8053333333333333
48,30,0.7786666666666666
48,31,0.9173333333333333
48,32,0.304
48,33,0.776
48,34,0.632
48,35,0.5866666666666667
48,36,0.3973333333333333
48,37,0.72
48,38,0.6106666666666667
48,39,0.7013333333333334
48,40,0.624
48,41,0.6586666666666666
48,42,0.76
48,43,0.84
48,44,0.43733333333333335
48,45,0.7146666666666667
48,46,0.571619812583668
48,47,0.5786666666666667
48,48,0
48,49,0.7013333333333334
49,1,0.72
49,2,0.49333333333333335
49,3,0.30666666666666664
49,4,0.6906666666666667
49,5,0.8666666666666667
49,6,0.45866666666666667
49,7,0.7013333333333334
49,8,0.84
49,9,0.608
49,10,0.5706666666666667
49,11,0.8293333333333334
49,12,0.6826666666666666
49,13,0.728
49,14,0.84
49,15,0.816
49,16,0.776
49,17,0.5733333333333334
49,18,0.776
49,19,0.736
49,20,0.8613333333333333
49,21,0.568
49,22,0.7626666666666667
49,23,0.4746666666666667
49,24,0.6693333333333333
49,25,0.6746666666666666
49,26,0.6346666666666667
49,27,0.7173333333333334
49,28,0.24
49,29,0.38133333333333336
49,30,0.68
49,31,0.8613333333333333
49,32,0.648
49,33,0.728
49,34,0.528
49,35,0.36533333333333334
49,36,0.6453333333333333
49,37,0.6293333333333333
49,38,0.37866666666666665
49,39,0.31733333333333336
49,40,0.32266666666666666
49,41,0.616
49,42,0.7333333333333333
49,43,0.744
49,44,0.4746666666666667
49,45,0.32
49,46,0.5234270414993306
49,47,0.5226666666666666
49,48,0.7013333333333334
49,49,0
