"coral_prop","pred","pred_lwr","pred_upr"
0.00266666666666667,0.867356011295983,0.348942266578753,2.15596252557008
0.00593634840871022,0.880056682081319,0.35646809926558,2.17270427640414
0.00920603015075377,0.892943328447957,0.364145725402004,2.18963929053258
0.0124757118927973,0.906018673631342,0.37197772066657,2.20677151173928
0.0157453936348409,0.919285480743181,0.379966680299455,2.22410500425775
0.0190150753768844,0.932746553355351,0.38811521785873,2.24164395716368
0.022284757118928,0.946404736092359,0.396425963881687,2.25939268893438
0.0255544388609715,0.960262915232469,0.404901564447233,2.27735565218081
0.0288241206030151,0.974324019317643,0.413544679635288,2.29553743855802
0.0320938023450586,0.988591019772402,0.422357981879081,2.31394278385968
0.0353634840871022,1.00306693153176,0.431344154206214,2.33257657330283
0.0386331658291457,1.01775481367834,0.440505888364365,2.35144384700856
0.0419028475711893,1.03265777008882,0.449845882827485,2.37054980568485
0.0451725293132328,1.04777895008989,0.459366840678414,2.38989981651732
0.0484422110552764,1.06312154912372,0.469071467363834,2.40949941927414
0.0517118927973199,1.07868880942326,0.478962468317625,2.42935433263083
0.0549815745393635,1.0944840206974,0.489042546448724,2.44947046072103
0.058251256281407,1.11051052082613,0.499314399489777,2.46985389991895
0.0615209380234506,1.12677169656593,0.50978071720302,2.4905109458592
0.0647906197654941,1.1432709842655,0.520444178440031,2.51144810069964
0.0680603015075377,1.16001187059185,0.531307448052259,2.53267208063239
0.0713299832495812,1.17699789326719,0.542373173649514,2.55418982364826
0.0745996649916248,1.1942326418165,0.553643982203957,2.5760084975594
0.0778693467336683,1.21171975832607,0.565122476497508,2.59813550828442
0.0811390284757119,1.22946293821318,0.576811231411066,2.62057850840035
0.0844087102177554,1.24746593100697,0.588712790054412,2.64334540596488
0.087678391959799,1.26573254114088,0.600829659736279,2.66644437361188
0.0909480737018425,1.28426662875652,0.613164307774678,2.68988385792301
0.0942177554438861,1.30307211051949,0.625719157148322,2.71367258907694
0.0974874371859296,1.322152960447,0.638496581990753,2.73781959077751
0.100757118927973,1.34151321074768,0.651498902929665,2.76233419046117
0.104026800670017,1.36115695267371,0.664728382274863,2.7872260297829
0.10729648241206,1.38108833738533,0.67818721905934,2.81250507537932
0.110566164154104,1.40131157682814,0.691877543939081,2.83818162990627
0.113835845896147,1.42183094462312,0.705801413958424,2.86426634334707
0.117105527638191,1.4426507769698,0.7199608071891,2.89077022458656
0.120375209380234,1.46377547356252,0.73435761725249,2.91770465324455
0.123644891122278,1.48520949852026,0.748993647736117,2.94508139176096
0.126914572864322,1.50695738132997,0.763870606516943,2.97291259772344
0.130184254606365,1.52902371780373,0.778990100005741,3.00121083642671
0.133453936348409,1.55141317105002,0.79435362732849,3.02998909365104
0.136723618090452,1.57413047245904,0.809962574462588,3.05926078864595
0.139993299832496,1.59718042270265,0.825818208347516,3.08903978730283
0.143262981574539,1.62056789274879,0.841921670991504,3.11934041549902
0.146532663316583,1.64429782489088,0.858273973597717,3.15017747259356
0.149802345058626,1.66837523379219,0.874875990735409,3.18156624505309
0.15307202680067,1.69280520754558,0.891728454583515,3.21352252018448
0.156341708542714,1.7175929087487,0.908831949276056,3.24606259994908
0.159611390284757,1.742743575595,0.926186905380677,3.2792033148313
0.162881072026801,1.76826252298065,0.943793594543454,3.31296203773287
0.166150753768844,1.7941551436277,0.96165212433486,3.34735669786223
0.169420435510888,1.82042690922368,0.97976243333338,3.3824057945872
0.172690117252931,1.8470833715779,0.998124286484725,3.41812841121744
0.175959798994975,1.87413016379466,1.01673727077582,3.45454422868246
0.179229480737018,1.90157300146365,1.03560079126379,3.49167353906974
0.182499162479062,1.92941768386781,1.05471406750081,3.52953725898696
0.185768844221106,1.95767009520879,1.07407613039624,3.56815694271219
0.189038525963149,1.98633620585048,1.09368581955738,3.60755479509576
0.192308207705193,2.01542207358062,1.11354178114996,3.64775368417808
0.195577889447236,2.04493384489099,1.13364246631866,3.68877715348853
0.19884757118928,2.07487775627629,1.15398613020667,3.73064943399199
0.202117252931323,2.10526013555202,1.17457083161182,3.77339545565121
0.205386934673367,2.13608740319173,1.19539443331418,3.81704085857591
0.20865661641541,2.1673660736838,1.21645460310763,3.86161200373204
0.211926298157454,2.19910275690806,1.23774881556443,3.90713598318844
0.215195979899497,2.23130415953267,1.25927435455773,3.95364062988193
0.218465661641541,2.26397708643131,1.28102831656304,4.00115452688651
0.221735343383585,2.29712844212128,1.30300761475416,4.04970701617745
0.225005025125628,2.33076523222252,1.32520898390401,4.09932820688665
0.228274706867672,2.36489456493809,1.34762898609478,4.15004898305174
0.231544388609715,2.39952365255625,1.37026401723532,4.20190101086781
0.234814070351759,2.43465981297463,1.39311031437729,4.25491674545762
0.238083752093802,2.47031047124662,1.41616396381442,4.30912943718317
0.241353433835846,2.5064831611505,1.43942090994218,4.36457313752886
0.244623115577889,2.54318552678141,1.46287696484782,4.42128270459388
0.247892797319933,2.58042532416683,1.48652781859363,4.47929380823901
0.251162479061977,2.61821042290548,1.51036905014904,4.53864293493995
0.25443216080402,2.65654880783045,1.53439613892033,4.59936739240704
0.257701842546064,2.69544858069652,1.55860447682005,4.66150531403723
0.260971524288107,2.73491796189222,1.58298938081239,4.72509566327102
0.264241206030151,2.77496529217704,1.60754610586486,4.79017823793263
0.267510887772194,2.81559903444397,1.63226985823215,4.85679367463657
0.270780569514238,2.85682777550792,1.65715580899354,4.92498345334848
0.274050251256281,2.89866022792029,1.68219910776246,4.99478990219117
0.277319932998325,2.94110523181016,1.70739489648389,5.06625620258947
0.280589614740368,2.98417175675237,1.73273832323451,5.13942639484939
0.283859296482412,3.02786890366298,1.75822455593974,5.21434538426699
0.287128978224456,3.07220590672256,1.7838487959227,5.29105894786275
0.290398659966499,3.11719213532752,1.80960629120169,5.36961374183506
0.293668341708543,3.16283709607009,1.83549234945556,5.45005730982442
0.296938023450586,3.20915043474726,1.86150235057995,5.53243809207653
0.30020770519263,3.25614193839919,1.88763175876184,5.616805435588
0.303477386934673,3.3038215373774,1.91387613400519,5.70320960531354
0.306747068676717,3.35219930744327,1.94023114304663,5.79170179650759
0.31001675041876,3.4012854718973,1.96669256960652,5.88233414826712
0.313286432160804,3.45109040373949,1.99325632392816,5.97515975833525
0.316556113902847,3.50162462786141,2.01991845156514,6.07023269921852
0.319825795644891,3.55289882327033,2.04667514138478,6.16760803566263
0.323095477386935,3.60492382534593,2.07352273276333,6.26734184352445
0.326365159128978,3.65771062813009,2.10045772195657,6.3694912300703
0.329634840871022,3.71127038665011,2.12747676763703,6.47411435572299
0.332904522613065,3.76561441927609,2.15457669559672,6.58127045727319
0.336174204355109,3.8207542101127,2.1817545026212,6.69101987256376
0.339443886097152,3.87670141142605,2.20900735954783,6.80342406664913
0.342713567839196,3.93346784610608,2.23633261352698,6.91854565942624
0.34598324958124,3.99106551016498,2.26372778951088,7.03644845472793
0.349252931323283,4.04950657527223,2.29119059099968,7.15719747086518
0.352522613065327,4.10880339132673,2.31871890007896,7.28085897260041
0.35579229480737,4.16896848906663,2.34631077678634,7.40750050453065
0.359061976549414,4.23001458271733,2.37396445784834,7.53719092585689
0.362331658291457,4.2919545726783,2.40167835483081,7.67000044651352
0.365601340033501,4.35480154824921,2.42945105174814,7.8060006646307
0.368871021775544,4.41856879039599,2.4572813021777,7.94526460530144
0.372140703517588,4.48326977455742,2.48516802592657,8.08786676062524
0.375410385259631,4.54891817349273,2.51311030529757,8.23388313100019
0.378680067001675,4.61552786017102,2.54110738100147,8.3833912676367
0.381949748743719,4.68311291070291,2.56915864776105,8.53647031626676
0.385219430485762,4.75168760731511,2.5972636496518,8.69320106202501
0.388489112227806,4.82126644136861,2.62542207522222,8.85366597547924
0.391758793969849,4.89186411642099,2.65363375243499,9.01794925979092
0.395028475711893,4.96349555133366,2.68189864346805,9.18613689898848
0.398298157453936,5.03617588342448,2.71021683941259,9.35831670733901
0.40156783919598,5.10992047166668,2.73858855490226,9.5345783798071
0.404837520938023,5.18474489993451,2.76701412270571,9.71501354359221
0.408107202680067,5.26066498029646,2.79549398831182,9.89971581073944
0.41137688442211,5.33769675635674,2.82402870453451,10.0887808318214
0.414646566164154,5.4158565066456,2.85261892616148,10.2823063506924
0.417916247906198,5.49516074805939,2.88126540466879,10.480392260318
0.421185929648241,5.57562623935093,2.90996898302044,10.6831406596887
0.424455611390285,5.65726998467099,2.93873059057039,10.890655911826
0.427725293132328,5.74010923716168,2.96755123808148,11.1030447028946
0.430994974874372,5.8241615026024,2.99643201287407,11.3204161024365
0.434264656616415,5.9094445431092,3.02537407411516,11.5428816247448
0.437534338358459,5.99597638088834,3.0543786482566,11.7705552913983
0.440804020100502,6.08377530204475,3.08344702462955,12.0035536949808
0.444073701842546,6.17285986044629,3.11258055120057,12.2419960640092
0.44734338358459,6.26324888164462,3.14178063049338,12.4860043290999
0.450613065326633,6.35496146685347,3.17104871567877,12.7357031904027
0.453882747068677,6.44801699698509,3.20038630683417,12.9912201863333
0.45715242881072,6.54243513674594,3.22979494737318,13.2526857636397
0.460422110552764,6.63823583879222,3.25927622064435,13.5202333488365
0.463691792294807,6.73543934794637,3.28883174669777,13.7939994210452
0.466961474036851,6.8340662054752,3.31846317921718,14.0741235862788
0.470231155778894,6.93413725343073,3.3481722026147,14.3607486532105
0.473500837520938,7.03567363905463,3.37796052928483,14.6540207104694
0.476770519262982,7.13869681924702,3.4078298970136,14.9540892055048
0.480040201005025,7.24322856510083,3.4377820665388,15.2611070250635
0.483309882747069,7.34929096650257,3.4678188192566,15.5752305773272
0.486579564489112,7.45690643680031,3.49794195506959,15.8966198757542
0.489849246231156,7.5660977175402,3.52815329037141,16.2254386246751
0.493118927973199,7.67688788327222,3.55845465616265,16.561854306691
0.496388609715243,7.78930034642641,3.58884789629281,16.9060382719235
0.499658291457286,7.90335886226034,3.61933486582302,17.2581658291696
0.50292797319933,8.01908753387922,3.64991742950424,17.6184163390106
0.506197654941373,8.13651081732935,3.68059746036557,17.9869733089318
0.509467336683417,8.25565352676629,3.71137683840761,18.3640244905045
0.512737018425461,8.37654083969859,3.74225744939557,18.7497619786878
0.516006700167504,8.4991983023084,3.77324118374716,19.1443823133047
0.519276381909548,8.62365183484991,3.80432993551032,19.5480865827518
0.522546063651591,8.74992773712691,3.83552560142601,19.9610805300004
0.525815745393635,8.87805269405051,3.8668300800714,20.3835746609487
0.529085427135678,9.00805378127825,3.89824527107886,20.815784355186
0.532355108877722,9.1399584709358,3.92977307442661,21.2579299792317
0.535624790619765,9.27379463742243,3.96141538979658,21.7102370023108
0.538894472361809,9.40959056330149,3.99317411599572,22.1729361147315
0.542164154103853,9.54737494527715,4.02505115043668,22.6462633489308
0.545433835845896,9.68717690025864,4.05704838867435,23.1304602032532
0.54870351758794,9.82902597151331,4.08916772399454,23.6257737685333
0.551973199329983,9.97295213490978,4.12141104705171,24.1324568575491
0.555242881072027,10.1189858052525,4.15378024555225,24.6507681374196
0.55851256281407,10.2671578427092,4.18627720398052,25.1809722650165
0.561782244556114,10.4174995593319,4.21890380336464,25.7233400254662
0.565051926298157,10.5700427256746,4.25166192107928,26.2781484738151
0.568321608040201,10.7248195775064,4.28455343068295,26.8456810799368
0.571591289782244,10.8818628226238,4.31758020178732,27.4262278767589
0.574860971524288,11.0412056477629,4.35074409995615,28.020085611889
0.578130653266332,11.2028817256123,4.38404698663183,28.6275579027224
0.581400335008375,11.3669252219287,4.41749071908736,29.2489553951147
0.584670016750419,11.5333708027572,4.45107715040184,29.8845959257039
0.587939698492462,11.7022536417568,4.4848081294577,30.5348046879698
0.591209380234506,11.8736094276334,4.51868550095797,31.1999144021192
0.594479061976549,12.0474743716818,4.55271110546187,31.8802654888875
0.597748743718593,12.2238852154378,4.58688677943745,32.5762062473501
0.601018425460636,12.4028792384422,4.62121435532961,33.2880930368377
0.60428810720268,12.5844942661197,4.65569566164237,34.0162904630524
0.607557788944724,12.7687686777712,4.69033252303405,34.7611715684846
0.610827470686767,12.9557414146848,4.72512676042435,35.5231180272302
0.614097152428811,13.1454519883649,4.76008019111204,36.3025203443129
0.617366834170854,13.3379404888817,4.79519462890246,37.0997780596174
0.620636515912898,13.5332475933434,4.83047188424382,37.9152999565397
0.623906197654941,13.7314145744919,4.86591376437142,38.7495042754679
0.627175879396985,13.9324833094246,4.90152207345893,39.6028189322041
0.630445561139028,14.1364962884444,4.93729861277619,40.4756817414438
0.633715242881072,14.3434966240382,4.97324518085254,41.3685406454319
0.636984924623116,14.5535280599884,5.00936357364522,42.2818539479143
0.640254606365159,14.7666349806159,5.0456555847123,43.2160905535097
0.643524288107203,14.9828624201603,5.08212300538934,44.171730212629
0.646793969849246,15.2022560722965,5.1187676249695,45.1492637720689
0.65006365159129,15.4248622997902,5.1555912308865,46.1491934314151
0.653333333333333,15.6507281442962,5.19259560890011,47.1720330053874
